iter	Passed	Remaining
1662	124779	475482
1663	124852	475398
1664	124932	475342
1665	125017	475305
1666	125102	475267
1667	125181	475208
1668	125260	475149
1669	125340	475092
1670	125414	475013
1671	125489	474937
1672	125568	474878
1673	125652	474837
1674	125731	474778
1675	125814	474730
1676	125902	474706
1677	125996	474703
1678	126088	474689
1679	126188	474707
1680	126276	474682
1681	126356	474624
1682	126435	474566
1683	126502	474460
1684	126578	474386
1685	126650	474300
1686	126722	474213
1687	126800	474149
1688	126878	474087
1689	126965	474054
1690	127053	474025
1691	127134	473975
1692	127208	473895
1693	127291	473847
1694	127366	473772
1695	127440	473693
1696	127514	473615
1697	127586	473527
1698	127655	473429
1699	127732	473362
1700	127799	473254
1701	127874	473179
1702	127947	473097
1703	128018	473008
1704	128096	472942
1705	128176	472886
1706	128261	472845
1707	128357	472848
1708	128446	472822
1709	128532	472788
1710	128613	472735
1711	128699	472698
1712	128785	472663
1713	128873	472638
1714	128959	472600
1715	129036	472531
1716	129118	472482
1717	129199	472426
1718	129278	472365
1719	129357	472305
1720	129448	472289
1721	129542	472281
1722	129632	472258
1723	129717	472220
1724	129798	472164
1725	129875	472096
1726	129949	472016
1727	130021	471931
1728	130094	471846
1729	130174	471787
1730	130243	471690
1731	130318	471616
1732	130400	471565
1733	130487	471531
1734	130567	471472
1735	130670	471497
1736	130771	471513
1737	130871	471530
1738	130961	471506
1739	131044	471459
1740	131128	471415
1741	131206	471350
1742	131279	471264
1743	131357	471198
1744	131435	471134
1745	131517	471081
1746	131598	471027
1747	131689	471009
1748	131762	470926
1749	131852	470901
1750	131937	470862
1751	132019	470808
1752	132093	470729
1753	132168	470654
1754	132245	470583
1755	132317	470494
1756	132409	470480
1757	132488	470417
1758	132568	470358
1759	132659	470337
1760	132747	470306
1761	132832	470266
1762	132919	470232
1763	133006	470196
1764	133091	470154
1765	133171	470095
1766	133242	470005
1767	133312	469911
1768	133384	469824
1769	133471	469787
1770	133561	469767
1771	133647	469728
1772	133718	469637
1773	133801	469587
1774	133874	469504
1775	133947	469420
1776	134018	469327
1777	134089	469236
1778	134161	469149
1779	134229	469050
1780	134301	468960
1781	134375	468882
1782	134451	468807
1783	134554	468830
1784	134638	468783
1785	134727	468754
1786	134810	468705
1787	134896	468668
1788	134988	468649
1789	135067	468587
1790	135155	468555
1791	135246	468532
1792	135330	468485
1793	135413	468437
1794	135496	468388
1795	135578	468335
1796	135658	468274
1797	135744	468234
1798	135822	468169
1799	135910	468137
1800	135992	468081
1801	136067	468004
1802	136139	467919
1803	136216	467848
1804	136290	467766
1805	136356	467659
1806	136433	467588
1807	136510	467519
1808	136583	467433
1809	136653	467339
1810	136731	467273
1811	136803	467184
1812	136881	467119
1813	136968	467082
1814	137044	467006
1815	137115	466916
1816	137184	466819
1817	137250	466712
1818	137338	466679
1819	137422	466633
1820	137512	466604
1821	137591	466542
1822	137673	466489
1823	137756	466438
1824	137842	466397
1825	137930	466364
1826	138012	466312
1827	138092	466251
1828	138171	466185
1829	138254	466136
1830	138341	466098
1831	138416	466021
1832	138493	465953
1833	138574	465895
1834	138658	465847
1835	138751	465831
1836	138839	465795
1837	138919	465734
1838	138992	465650
1839	139073	465592
1840	139148	465517
1841	139242	465501
1842	139327	465458
1843	139408	465400
1844	139488	465340
1845	139565	465269
1846	139636	465178
1847	139712	465105
1848	139787	465024
1849	139862	464949
1850	139932	464854
1851	140007	464776
1852	140103	464769
1853	140185	464713
1854	140267	464659
1855	140350	464609
1856	140428	464541
1857	140512	464494
1858	140591	464430
1859	140668	464357
1860	140756	464320
1861	140834	464255
1862	140932	464253
1863	141032	464258
1864	141128	464250
1865	141225	464241
1866	141312	464204
1867	141398	464164
1868	141480	464108
1869	141551	464015
1870	141633	463961
1871	141703	463867
1872	141774	463776
1873	141846	463687
1874	141924	463620
1875	141997	463535
1876	142081	463486
1877	142165	463437
1878	142235	463345
1879	142312	463271
1880	142375	463154
1881	142451	463082
1882	142526	463002
1883	142601	462923
1884	142671	462831
1885	142740	462733
1886	142812	462645
1887	142882	462552
1888	142956	462469
1889	143032	462395
1890	143105	462313
1891	143174	462215
1892	143246	462125
1893	143318	462040
1894	143398	461976
1895	143472	461897
1896	143551	461832
1897	143632	461771
1898	143700	461672
1899	143771	461580
1900	143841	461488
1901	143909	461386
1902	143979	461292
1903	144053	461213
1904	144138	461168
1905	144230	461143
1906	144320	461112
1907	144403	461061
1908	144475	460975
1909	144556	460916
1910	144641	460870
1911	144762	460937
1912	144855	460916
1913	144962	460942
1914	145052	460912
1915	145140	460874
1916	145225	460826
1917	145309	460778
1918	145384	460698
1919	145460	460623
1920	145530	460531
1921	145595	460419
1922	145667	460332
1923	145745	460265
1924	145830	460217
1925	145907	460146
1926	145988	460088
1927	146062	460007
1928	146138	459930
1929	146226	459894
1930	146310	459843
1931	146385	459765
1932	146468	459711
1933	146544	459636
1934	146624	459574
1935	146709	459529
1936	146795	459483
1937	146882	459443
1938	146966	459394
1939	147046	459329
1940	147115	459234
1941	147189	459151
1942	147266	459080
1943	147339	458995
1944	147406	458894
1945	147475	458795
1946	147551	458719
1947	147621	458628
1948	147694	458541
1949	147768	458460
1950	147838	458368
1951	147909	458278
1952	147977	458178
1953	148062	458130
1954	148145	458076
1955	148227	458019
1956	148307	457955
1957	148393	457912
1958	148473	457850
1959	148553	457788
1960	148631	457719
1961	148714	457664
1962	148785	457573
1963	148866	457513
1964	148938	457425
1965	149015	457354
1966	149090	457276
1967	149164	457196
1968	149239	457118
1969	149308	457021
1970	149379	456931
1971	149452	456845
1972	149521	456748
1973	149584	456635
1974	149655	456544
1975	149725	456450
1976	149801	456375
1977	149872	456285
1978	149946	456204
1979	150022	456128
1980	150106	456077
1981	150189	456023
1982	150270	455965
1983	150348	455894
1984	150442	455873
1985	150541	455868
1986	150629	455830
1987	150707	455762
1988	150796	455726
1989	150876	455661
1990	150972	455645
1991	151056	455596
1992	151137	455535
1993	151218	455475
1994	151301	455422
1995	151410	455445
1996	151513	455449
1997	151590	455377
1998	151691	455378
1999	151789	455368
2000	151882	455342
2001	151983	455341
2002	152084	455342
2003	152182	455331
2004	152289	455347
2005	152387	455338
2006	152491	455346
2007	152583	455319
2008	152674	455286
2009	152770	455271
2010	152877	455288
2011	152965	455247
2012	153062	455233
2013	153153	455203
2014	153244	455169
2015	153337	455144
2016	153435	455132
2017	153529	455110
2018	153613	455057
2019	153700	455014
2020	153781	454953
2021	153878	454939
2022	153973	454917
2023	154072	454908
2024	154162	454873
2025	154249	454831
2026	154339	454794
2027	154435	454776
2028	154521	454731
2029	154619	454716
2030	154727	454735
2031	154832	454743
2032	154916	454690
2033	155007	454657
2034	155090	454601
2035	155168	454530
2036	155251	454474
2037	155331	454410
2038	155413	454349
2039	155492	454280
2040	155580	454241
2041	155667	454196
2042	155743	454119
2043	155825	454059
2044	155917	454029
2045	156001	453974
2046	156083	453914
2047	156178	453895
2048	156267	453853
2049	156349	453796
2050	156448	453783
2051	156533	453733
2052	156610	453660
2053	156712	453657
2054	156797	453607
2055	156884	453561
2056	156968	453505
2057	157066	453492
2058	157185	453541
2059	157282	453523
2060	157369	453477
2061	157445	453401
2062	157525	453334
2063	157605	453268
2064	157698	453239
2065	157778	453173
2066	157869	453139
2067	157963	453114
2068	158053	453077
2069	158143	453039
2070	158226	452981
2071	158310	452926
2072	158394	452871
2073	158472	452800
2074	158551	452731
2075	158627	452652
2076	158712	452602
2077	158803	452568
2078	158877	452483
2079	158955	452410
2080	159035	452344
2081	159119	452289
2082	159195	452213
2083	159277	452152
2084	159384	452163
2085	159484	452152
2086	159579	452130
2087	159674	452104
2088	159778	452107
2089	159891	452134
2090	159986	452108
2091	160068	452047
2092	160155	452001
2093	160245	451963
2094	160349	451962
2095	160445	451941
2096	160540	451917
2097	160638	451901
2098	160744	451907
2099	160850	451913
2100	160945	451888
2101	161033	451842
2102	161120	451795
2103	161207	451747
2104	161294	451700
2105	161389	451676
2106	161468	451604
2107	161549	451540
2108	161625	451463
2109	161732	451471
2110	161835	451469
2111	161923	451422
2112	162023	451412
2113	162112	451369
2114	162213	451361
2115	162302	451316
2116	162387	451265
2117	162472	451209
2118	162555	451151
2119	162637	451087
2120	162728	451052
2121	162844	451082
2122	162976	451160
2123	163081	451161
2124	163171	451120
2125	163254	451060
2126	163347	451030
2127	163441	451000
2128	163538	450978
2129	163622	450922
2130	163717	450894
2131	163802	450842
2132	163885	450780
2133	163977	450745
2134	164065	450699
2135	164149	450643
2136	164232	450583
2137	164313	450516
2138	164393	450450
2139	164475	450385
2140	164555	450317
2141	164640	450264
2142	164728	450218
2143	164820	450180
2144	164903	450120
2145	164994	450083
2146	165077	450023
2147	165155	449949
2148	165233	449873
2149	165317	449816
2150	165399	449753
2151	165480	449689
2152	165557	449611
2153	165637	449544
2154	165717	449474
2155	165816	449458
2156	165906	449416
2157	165987	449349
2158	166061	449265
2159	166143	449203
2160	166232	449159
2161	166320	449112
2162	166396	449031
2163	166474	448958
2164	166558	448899
2165	166647	448856
2166	166765	448889
2167	166877	448905
2168	166986	448917
2169	167075	448871
2170	167156	448806
2171	167236	448735
2172	167314	448662
2173	167399	448606
2174	167476	448529
2175	167569	448493
2176	167650	448429
2177	167730	448359
2178	167818	448312
2179	167920	448302
2180	168012	448264
2181	168113	448250
2182	168217	448245
2183	168315	448225
2184	168406	448185
2185	168506	448169
2186	168610	448162
2187	168710	448146
2188	168808	448124
2189	168906	448103
2190	169004	448080
2191	169098	448050
2192	169195	448025
2193	169298	448016
2194	169392	447984
2195	169489	447958
2196	169579	447914
2197	169673	447883
2198	169769	447854
2199	169862	447820
2200	169952	447775
2201	170041	447730
2202	170140	447709
2203	170239	447689
2204	170341	447676
2205	170435	447644
2206	170537	447633
2207	170637	447614
2208	170736	447595
2209	170833	447569
2210	170930	447543
2211	171042	447556
2212	171150	447560
2213	171252	447545
2214	171341	447498
2215	171426	447443
2216	171514	447393
2217	171592	447316
2218	171681	447268
2219	171775	447235
2220	171881	447232
2221	171964	447169
2222	172050	447113
2223	172135	447056
2224	172225	447012
2225	172313	446961
2226	172396	446899
2227	172477	446830
2228	172566	446783
2229	172656	446738
2230	172742	446683
2231	172829	446631
2232	172922	446592
2233	173012	446548
2234	173096	446488
2235	173178	446421
2236	173272	446386
2237	173365	446350
2238	173458	446312
2239	173548	446268
2240	173625	446187
2241	173707	446122
2242	173794	446069
2243	173905	446077
2244	174016	446086
2245	174118	446071
2246	174225	446068
2247	174316	446026
2248	174428	446037
2249	174518	445990
2250	174616	445967
2251	174716	445947
2252	174812	445914
2253	174914	445899
2254	175012	445873
2255	175113	445857
2256	175210	445829
2257	175307	445799
2258	175404	445770
2259	175504	445750
2260	175594	445704
2261	175692	445677
2262	175801	445680
2263	175901	445659
2264	176002	445640
2265	176103	445622
2266	176193	445575
2267	176273	445503
2268	176361	445450
2269	176436	445366
2270	176517	445297
2271	176601	445233
2272	176680	445159
2273	176768	445109
2274	176847	445034
2275	176935	444981
2276	177024	444932
2277	177117	444893
2278	177219	444876
2279	177319	444854
2280	177416	444825
2281	177509	444784
2282	177597	444731
2283	177690	444691
2284	177784	444654
2285	177871	444600
2286	177949	444522
2287	178039	444476
2288	178129	444428
2289	178211	444361
2290	178290	444286
2291	178380	444239
2292	178457	444158
2293	178530	444069
2294	178616	444012
2295	178697	443942
2296	178780	443875
2297	178868	443823
2298	178955	443768
2299	179037	443700
2300	179119	443633
2301	179191	443541
2302	179269	443464
2303	179352	443399
2304	179426	443310
2305	179502	443230
2306	179585	443164
2307	179660	443080
2308	179744	443017
2309	179827	442950
2310	179905	442874
2311	179978	442784
2312	180051	442694
2313	180129	442618
2314	180212	442553
2315	180301	442501
2316	180388	442447
2317	180474	442389
2318	180565	442342
2319	180649	442280
2320	180738	442229
2321	180830	442186
2322	180920	442136
2323	181005	442076
2324	181080	441991
2325	181166	441933
2326	181247	441864
2327	181335	441810
2328	181418	441745
2329	181491	441656
2330	181566	441569
2331	181668	441550
2332	181764	441516
2333	181853	441467
2334	181964	441467
2335	182057	441427
2336	182146	441376
2337	182234	441321
2338	182321	441267
2339	182404	441199
2340	182484	441127
2341	182562	441048
2342	182645	440983
2343	182720	440898
2344	182811	440852
2345	182904	440809
2346	182994	440762
2347	183080	440703
2348	183174	440662
2349	183263	440611
2350	183347	440549
2351	183424	440467
2352	183501	440387
2353	183579	440310
2354	183660	440239
2355	183749	440188
2356	183845	440153
2357	183933	440098
2358	184030	440065
2359	184113	440000
2360	184205	439956
2361	184296	439908
2362	184387	439860
2363	184480	439818
2364	184571	439771
2365	184655	439709
2366	184754	439680
2367	184844	439629
2368	184936	439585
2369	185049	439589
2370	185137	439534
2371	185224	439478
2372	185312	439423
2373	185406	439384
2374	185495	439330
2375	185577	439261
2376	185664	439204
2377	185739	439120
2378	185824	439057
2379	185908	438993
2380	185988	438919
2381	186060	438827
2382	186139	438752
2383	186213	438663
2384	186287	438577
2385	186366	438500
2386	186445	438423
2387	186527	438355
2388	186600	438265
2389	186677	438184
2390	186749	438093
2391	186821	437999
2392	186904	437933
2393	186990	437873
2394	187079	437820
2395	187182	437801
2396	187270	437745
2397	187356	437684
2398	187436	437611
2399	187530	437570
2400	187627	437536
2401	187714	437479
2402	187799	437417
2403	187886	437360
2404	187984	437327
2405	188076	437281
2406	188163	437224
2407	188246	437157
2408	188332	437096
2409	188423	437047
2410	188509	436988
2411	188597	436933
2412	188671	436845
2413	188755	436780
2414	188828	436689
2415	188907	436614
2416	188979	436522
2417	189056	436440
2418	189149	436395
2419	189226	436314
2420	189309	436248
2421	189394	436185
2422	189495	436159
2423	189570	436075
2424	189652	436006
2425	189748	435968
2426	189834	435907
2427	189913	435831
2428	189992	435754
2429	190081	435701
2430	190192	435697
2431	190298	435683
2432	190398	435655
2433	190506	435644
2434	190598	435597
2435	190680	435527
2436	190761	435455
2437	190839	435376
2438	190926	435318
2439	191004	435239
2440	191086	435170
2441	191178	435123
2442	191268	435071
2443	191349	434998
2444	191423	434911
2445	191512	434855
2446	191603	434807
2447	191685	434737
2448	191753	434635
2449	191828	434549
2450	191908	434476
2451	192021	434475
2452	192117	434436
2453	192215	434403
2454	192328	434403
2455	192421	434359
2456	192514	434312
2457	192614	434283
2458	192714	434253
2459	192813	434223
2460	192914	434195
2461	193007	434149
2462	193101	434107
2463	193206	434087
2464	193305	434054
2465	193401	434015
2466	193496	433975
2467	193602	433959
2468	193699	433922
2469	193819	433936
2470	193931	433932
2471	194022	433882
2472	194120	433846
2473	194222	433820
2474	194314	433772
2475	194404	433719
2476	194487	433651
2477	194570	433582
2478	194654	433515
2479	194740	433453
2480	194823	433385
2481	194909	433324
2482	194989	433249
2483	195066	433167
2484	195146	433092
2485	195227	433018
2486	195311	432953
2487	195397	432889
2488	195479	432820
2489	195558	432741
2490	195632	432653
2491	195711	432576
2492	195787	432491
2493	195868	432419
2494	195957	432362
2495	196036	432285
2496	196115	432207
2497	196204	432151
2498	196275	432056
2499	196349	431968
2500	196431	431897
2501	196510	431821
2502	196588	431741
2503	196669	431667
2504	196747	431586
2505	196822	431501
2506	196899	431419
2507	196980	431345
2508	197064	431280
2509	197144	431203
2510	197228	431137
2511	197308	431062
2512	197389	430988
2513	197462	430898
2514	197541	430820
2515	197616	430734
2516	197697	430662
2517	197781	430594
2518	197854	430504
2519	197929	430418
2520	198011	430346
2521	198095	430279
2522	198173	430201
2523	198249	430117
2524	198326	430035
2525	198401	429947
2526	198483	429877
2527	198562	429799
2528	198636	429710
2529	198722	429649
2530	198802	429573
2531	198874	429480
2532	198956	429410
2533	199036	429335
2534	199123	429274
2535	199203	429197
2536	199286	429130
2537	199368	429058
2538	199453	428993
2539	199549	428953
2540	199622	428862
2541	199703	428789
2542	199778	428702
2543	199861	428633
2544	199949	428575
2545	200035	428511
2546	200115	428438
2547	200194	428360
2548	200270	428275
2549	200352	428205
2550	200426	428115
2551	200508	428045
2552	200588	427968
2553	200672	427902
2554	200762	427848
2555	200838	427763
2556	200922	427697
2557	201005	427628
2558	201085	427551
2559	201161	427467
2560	201234	427378
2561	201312	427298
2562	201400	427239
2563	201486	427175
2564	201565	427099
2565	201647	427026
2566	201728	426953
2567	201812	426886
2568	201890	426806
2569	201972	426735
2570	202053	426661
2571	202162	426646
2572	202257	426603
2573	202354	426563
2574	202436	426491
2575	202511	426405
2576	202595	426338
2577	202682	426277
2578	202773	426225
2579	202863	426170
2580	202958	426126
2581	203047	426069
2582	203133	426005
2583	203213	425930
2584	203316	425902
2585	203400	425834
2586	203483	425766
2587	203560	425684
2588	203641	425610
2589	203731	425554
2590	203806	425468
2591	203883	425387
2592	203961	425307
2593	204033	425214
2594	204104	425118
2595	204181	425037
2596	204262	424964
2597	204350	424903
2598	204436	424840
2599	204518	424769
2600	204589	424673
2601	204664	424587
2602	204745	424514
2603	204830	424449
2604	204920	424394
2605	205005	424327
2606	205083	424248
2607	205165	424175
2608	205250	424111
2609	205326	424026
2610	205405	423947
2611	205481	423863
2612	205556	423779
2613	205638	423705
2614	205721	423637
2615	205805	423568
2616	205887	423496
2617	205961	423409
2618	206043	423337
2619	206122	423259
2620	206204	423188
2621	206286	423115
2622	206365	423038
2623	206442	422954
2624	206522	422880
2625	206600	422798
2626	206688	422740
2627	206772	422672
2628	206850	422592
2629	206931	422517
2630	207017	422454
2631	207095	422374
2632	207182	422313
2633	207269	422249
2634	207357	422190
2635	207439	422118
2636	207518	422039
2637	207603	421975
2638	207688	421909
2639	207768	421833
2640	207840	421741
2641	207917	421659
2642	207998	421584
2643	208078	421508
2644	208153	421423
2645	208229	421338
2646	208305	421253
2647	208384	421176
2648	208465	421101
2649	208542	421020
2650	208619	420936
2651	208706	420876
2652	208789	420805
2653	208867	420725
2654	208947	420649
2655	209025	420569
2656	209104	420492
2657	209177	420401
2658	209244	420299
2659	209319	420213
2660	209390	420119
2661	209455	420012
2662	209524	419915
2663	209597	419823
2664	209670	419734
2665	209738	419635
2666	209809	419539
2667	209880	419446
2668	209957	419364
2669	210028	419270
2670	210098	419174
2671	210172	419086
2672	210242	418990
2673	210312	418895
2674	210383	418800
2675	210460	418719
2676	210537	418636
2677	210606	418538
2678	210682	418454
2679	210753	418361
2680	210822	418262
2681	210894	418172
2682	210976	418099
2683	211052	418015
2684	211121	417917
2685	211190	417821
2686	211259	417722
2687	211333	417634
2688	211406	417544
2689	211483	417464
2690	211555	417372
2691	211624	417273
2692	211698	417186
2693	211765	417085
2694	211839	416996
2695	211903	416890
2696	211974	416796
2697	212044	416700
2698	212130	416638
2699	212203	416547
2700	212274	416454
2701	212353	416376
2702	212427	416287
2703	212496	416191
2704	212564	416092
2705	212632	415993
2706	212699	415891
2707	212767	415791
2708	212837	415697
2709	212914	415614
2710	212983	415517
2711	213055	415425
2712	213121	415324
2713	213196	415237
2714	213269	415148
2715	213342	415059
2716	213412	414963
2717	213475	414855
2718	213546	414761
2719	213618	414671
2720	213691	414581
2721	213761	414486
2722	213832	414393
2723	213899	414292
2724	213970	414199
2725	214041	414106
2726	214113	414015
2727	214185	413923
2728	214258	413834
2729	214329	413741
2730	214394	413636
2731	214459	413534
2732	214530	413440
2733	214598	413342
2734	214670	413250
2735	214740	413154
2736	214811	413062
2737	214877	412959
2738	214949	412869
2739	215026	412788
2740	215097	412694
2741	215168	412602
2742	215234	412500
2743	215303	412403
2744	215374	412310
2745	215440	412209
2746	215517	412127
2747	215586	412030
2748	215656	411936
2749	215722	411833
2750	215795	411744
2751	215865	411650
2752	215938	411561
2753	216006	411463
2754	216076	411368
2755	216146	411275
2756	216220	411187
2757	216290	411093
2758	216359	410996
2759	216431	410906
2760	216502	410813
2761	216566	410707
2762	216636	410612
2763	216712	410531
2764	216779	410431
2765	216849	410335
2766	216919	410242
2767	216993	410155
2768	217063	410060
2769	217127	409956
2770	217206	409877
2771	217283	409796
2772	217349	409695
2773	217420	409603
2774	217491	409511
2775	217558	409410
2776	217625	409311
2777	217700	409226
2778	217767	409127
2779	217838	409035
2780	217909	408941
2781	217976	408842
2782	218049	408755
2783	218124	408669
2784	218192	408572
2785	218261	408475
2786	218330	408381
2787	218405	408296
2788	218471	408195
2789	218539	408097
2790	218610	408005
2791	218681	407913
2792	218747	407811
2793	218816	407715
2794	218883	407617
2795	218950	407517
2796	219020	407424
2797	219088	407326
2798	219150	407217
2799	219218	407120
2800	219289	407028
2801	219353	406923
2802	219420	406824
2803	219490	406729
2804	219564	406643
2805	219639	406560
2806	219732	406508
2807	219801	406414
2808	219866	406311
2809	219939	406222
2810	220011	406132
2811	220081	406039
2812	220151	405945
2813	220218	405846
2814	220288	405753
2815	220359	405661
2816	220427	405564
2817	220499	405475
2818	220567	405378
2819	220640	405290
2820	220725	405223
2821	220812	405161
2822	220896	405094
2823	220976	405018
2824	221047	404928
2825	221133	404864
2826	221206	404776
2827	221277	404684
2828	221348	404592
2829	221422	404506
2830	221494	404416
2831	221574	404342
2832	221656	404270
2833	221732	404188
2834	221807	404103
2835	221882	404020
2836	221987	403990
2837	222076	403932
2838	222152	403849
2839	222228	403766
2840	222305	403686
2841	222389	403618
2842	222523	403642
2843	222654	403658
2844	222800	403704
2845	222899	403663
2846	223003	403630
2847	223082	403553
2848	223164	403482
2849	223246	403411
2850	223323	403330
2851	223415	403275
2852	223499	403207
2853	223590	403151
2854	223686	403106
2855	223765	403027
2856	223839	402941
2857	223919	402867
2858	224001	402795
2859	224092	402739
2860	224181	402679
2861	224263	402609
2862	224358	402560
2863	224469	402540
2864	224577	402514
2865	224691	402499
2866	224809	402492
2867	224924	402479
2868	225039	402467
2869	225123	402397
2870	225212	402339
2871	225294	402267
2872	225377	402195
2873	225451	402110
2874	225529	402031
2875	225602	401942
2876	225671	401847
2877	225749	401767
2878	225828	401691
2879	225909	401616
2880	225983	401530
2881	226062	401453
2882	226136	401366
2883	226240	401333
2884	226314	401246
2885	226392	401168
2886	226507	401154
2887	226613	401124
2888	226699	401060
2889	226777	400980
2890	226857	400904
2891	226934	400822
2892	227016	400751
2893	227094	400671
2894	227173	400594
2895	227258	400527
2896	227328	400434
2897	227408	400357
2898	227489	400284
2899	227565	400201
2900	227644	400123
2901	227720	400040
2902	227791	399950
2903	227867	399865
2904	227963	399819
2905	228035	399729
2906	228112	399647
2907	228190	399567
2908	228268	399490
2909	228340	399399
2910	228421	399325
2911	228498	399245
2912	228575	399163
2913	228655	399087
2914	228730	399004
2915	228810	398928
2916	228892	398855
2917	228974	398782
2918	229052	398703
2919	229130	398624
2920	229209	398547
2921	229287	398467
2922	229364	398386
2923	229443	398309
2924	229526	398237
2925	229617	398180
2926	229692	398097
2927	229773	398022
2928	229854	397948
2929	229929	397864
2930	230003	397778
2931	230155	397826
2932	230232	397745
2933	230309	397663
2934	230387	397585
2935	230471	397515
2936	230548	397434
2937	230626	397354
2938	230708	397283
2939	230786	397204
2940	230867	397129
2941	230943	397047
2942	231020	396965
2943	231099	396888
2944	231177	396809
2945	231256	396731
2946	231336	396655
2947	231411	396571
2948	231490	396493
2949	231579	396432
2950	231668	396371
2951	231742	396285
2952	231819	396204
2953	231901	396132
2954	231987	396066
2955	232064	395986
2956	232142	395905
2957	232216	395819
2958	232290	395733
2959	232366	395650
2960	232441	395565
2961	232515	395481
2962	232598	395409
2963	232678	395332
2964	232765	395268
2965	232844	395192
2966	232934	395133
2967	233017	395061
2968	233093	394979
2969	233174	394905
2970	233250	394821
2971	233329	394744
2972	233408	394666
2973	233483	394582
2974	233557	394495
2975	233629	394406
2976	233707	394327
2977	233780	394240
2978	233860	394164
2979	233944	394095
2980	234022	394014
2981	234113	393956
2982	234202	393896
2983	234288	393830
2984	234378	393771
2985	234488	393745
2986	234581	393690
2987	234679	393645
2988	234764	393577
2989	234848	393508
2990	234940	393453
2991	235035	393401
2992	235119	393332
2993	235207	393269
2994	235292	393201
2995	235371	393123
2996	235456	393055
2997	235546	392997
2998	235625	392919
2999	235714	392858
3000	235807	392802
3001	235891	392733
3002	235974	392661
3003	236062	392598
3004	236151	392538
3005	236238	392472
3006	236325	392409
3007	236407	392336
3008	236501	392282
3009	236589	392219
3010	236673	392150
3011	236749	392067
3012	236836	392001
3013	236918	391929
3014	237001	391859
3015	237093	391801
3016	237184	391743
3017	237283	391698
3018	237374	391641
3019	237470	391591
3020	237556	391524
3021	237648	391467
3022	237736	391404
3023	237834	391356
3024	237928	391303
3025	238018	391243
3026	238109	391184
3027	238196	391120
3028	238278	391048
3029	238363	390978
3030	238443	390903
3031	238527	390832
3032	238605	390752
3033	238686	390678
3034	238773	390612
3035	238864	390554
3036	238953	390492
3037	239042	390430
3038	239129	390365
3039	239224	390312
3040	239321	390265
3041	239411	390204
3042	239509	390156
3043	239601	390100
3044	239696	390047
3045	239784	389983
3046	239863	389906
3047	239957	389852
3048	240049	389795
3049	240142	389739
3050	240227	389670
3051	240310	389599
3052	240394	389528
3053	240489	389476
3054	240576	389410
3055	240681	389374
3056	240769	389311
3057	240855	389243
3058	240947	389186
3059	241035	389121
3060	241127	389064
3061	241211	388994
3062	241295	388925
3063	241376	388849
3064	241461	388780
3065	241557	388729
3066	241656	388683
3067	241796	388702
3068	241888	388644
3069	241983	388592
3070	242073	388532
3071	242153	388454
3072	242230	388372
3073	242316	388305
3074	242401	388236
3075	242486	388167
3076	242572	388100
3077	242657	388031
3078	242737	387954
3079	242827	387893
3080	242913	387826
3081	243014	387782
3082	243102	387718
3083	243189	387652
3084	243285	387601
3085	243370	387530
3086	243449	387453
3087	243534	387383
3088	243617	387311
3089	243705	387247
3090	243784	387168
3091	243868	387097
3092	243952	387026
3093	244035	386954
3094	244122	386888
3095	244207	386820
3096	244300	386762
3097	244388	386698
3098	244470	386624
3099	244548	386544
3100	244631	386471
3101	244704	386383
3102	244777	386296
3103	244860	386223
3104	244942	386148
3105	245014	386059
3106	245089	385975
3107	245177	385910
3108	245261	385838
3109	245349	385774
3110	245435	385707
3111	245527	385648
3112	245613	385580
3113	245691	385501
3114	245780	385436
3115	245872	385378
3116	245962	385318
3117	246051	385253
3118	246141	385192
3119	246236	385139
3120	246326	385077
3121	246406	385000
3122	246494	384935
3123	246576	384861
3124	246662	384793
3125	246743	384718
3126	246832	384654
3127	246914	384580
3128	246995	384504
3129	247079	384432
3130	247168	384370
3131	247257	384306
3132	247340	384234
3133	247423	384161
3134	247518	384107
3135	247610	384048
3136	247694	383977
3137	247767	383890
3138	247852	383820
3139	247939	383754
3140	248024	383683
3141	248108	383613
3142	248195	383546
3143	248282	383479
3144	248364	383405
3145	248450	383336
3146	248540	383274
3147	248630	383212
3148	248707	383130
3149	248785	383050
3150	248869	382979
3151	248953	382907
3152	249039	382840
3153	249130	382779
3154	249212	382704
3155	249298	382636
3156	249388	382574
3157	249462	382488
3158	249552	382426
3159	249641	382361
3160	249741	382315
3161	249818	382233
3162	249898	382155
3163	249985	382089
3164	250071	382021
3165	250163	381962
3166	250254	381901
3167	250322	381805
3168	250402	381728
3169	250492	381665
3170	250574	381590
3171	250647	381502
3172	250725	381421
3173	250797	381332
3174	250871	381245
3175	250954	381172
3176	251033	381093
3177	251109	381010
3178	251191	380935
3179	251270	380856
3180	251352	380782
3181	251430	380700
3182	251508	380621
3183	251583	380535
3184	251662	380457
3185	251748	380388
3186	251824	380304
3187	251912	380239
3188	251994	380165
3189	252076	380090
3190	252159	380017
3191	252237	379936
3192	252312	379852
3193	252389	379768
3194	252465	379685
3195	252550	379616
3196	252626	379531
3197	252705	379453
3198	252783	379372
3199	252858	379287
3200	252937	379208
3201	253016	379129
3202	253100	379058
3203	253184	378987
3204	253259	378901
3205	253338	378823
3206	253415	378739
3207	253491	378657
3208	253569	378575
3209	253642	378489
3210	253724	378413
3211	253802	378332
3212	253875	378245
3213	253954	378165
3214	254033	378086
3215	254111	378006
